total KP 
5116
bin time[s]
0.0001
time[s],counts
0.032860,0.000000
0.032960,0.000000
0.033060,1.000000
0.033160,0.000000
0.033260,1.000000
0.033360,0.000000
0.033460,1.000000
0.033560,0.000000
0.033660,0.000000
0.033760,1.000000
0.033860,2.000000
0.033960,2.000000
0.034060,1.000000
0.034160,1.000000
0.034260,0.000000
0.034360,3.000000
0.034460,1.000000
0.034560,2.000000
0.034660,0.000000
0.034760,1.000000
0.034860,1.000000
0.034960,1.000000
0.035060,0.000000
0.035160,1.000000
0.035260,1.000000
0.035360,1.000000
0.035460,2.000000
0.035560,2.000000
0.035660,2.000000
0.035760,1.000000
0.035860,2.000000
0.035960,2.000000
0.036060,4.000000
0.036160,2.000000
0.036260,2.000000
0.036360,2.000000
0.036460,0.000000
0.036560,0.000000
0.036660,2.000000
0.036760,2.000000
0.036860,3.000000
0.036960,0.000000
0.037060,1.000000
0.037160,0.000000
0.037260,1.000000
0.037360,5.000000
0.037460,1.000000
0.037560,2.000000
0.037660,1.000000
0.037760,3.000000
0.037860,5.000000
0.037960,1.000000
0.038060,1.000000
0.038160,1.000000
0.038260,5.000000
0.038360,6.000000
0.038460,2.000000
0.038560,3.000000
0.038660,3.000000
0.038760,2.000000
0.038860,1.000000
0.038960,2.000000
0.039060,5.000000
0.039160,4.000000
0.039260,3.000000
0.039360,5.000000
0.039460,0.000000
0.039560,6.000000
0.039660,2.000000
0.039760,1.000000
0.039860,3.000000
0.039960,4.000000
0.040060,5.000000
0.040160,4.000000
0.040260,1.000000
0.040360,8.000000
0.040460,5.000000
0.040560,4.000000
0.040660,4.000000
0.040760,4.000000
0.040860,8.000000
0.040960,7.000000
0.041060,4.000000
0.041160,11.000000
0.041260,8.000000
0.041360,9.000000
0.041460,9.000000
0.041560,8.000000
0.041660,7.000000
0.041760,11.000000
0.041860,4.000000
0.041960,6.000000
0.042060,9.000000
0.042160,2.000000
0.042260,3.000000
0.042360,6.000000
0.042460,8.000000
0.042560,3.000000
0.042660,9.000000
0.042760,7.000000
0.042860,14.000000
0.042960,16.000000
0.043060,13.000000
0.043160,12.000000
0.043260,10.000000
0.043360,11.000000
0.043460,8.000000
0.043560,12.000000
0.043660,9.000000
0.043760,18.000000
0.043860,19.000000
0.043960,16.000000
0.044060,11.000000
0.044160,16.000000
0.044260,18.000000
0.044360,25.000000
0.044460,19.000000
0.044560,19.000000
0.044660,14.000000
0.044760,21.000000
0.044860,29.000000
0.044960,21.000000
0.045060,18.000000
0.045160,17.000000
0.045260,24.000000
0.045360,20.000000
0.045460,27.000000
0.045560,31.000000
0.045660,35.000000
0.045760,28.000000
0.045860,29.000000
0.045960,25.000000
0.046060,28.000000
0.046160,31.000000
0.046260,29.000000
0.046360,21.000000
0.046460,27.000000
0.046560,22.000000
0.046660,29.000000
0.046760,32.000000
0.046860,26.000000
0.046960,24.000000
0.047060,31.000000
0.047160,19.000000
0.047260,31.000000
0.047360,22.000000
0.047460,26.000000
0.047560,30.000000
0.047660,40.000000
0.047760,35.000000
0.047860,23.000000
0.047960,34.000000
0.048060,35.000000
0.048160,27.000000
0.048260,41.000000
0.048360,36.000000
0.048460,31.000000
0.048560,52.000000
0.048660,44.000000
0.048760,51.000000
0.048860,41.000000
0.048960,43.000000
0.049060,56.000000
0.049160,54.000000
0.049260,58.000000
0.049360,52.000000
0.049460,48.000000
0.049560,51.000000
0.049660,67.000000
0.049760,44.000000
0.049860,45.000000
0.049960,52.000000
0.050060,60.000000
0.050160,52.000000
0.050260,59.000000
0.050360,56.000000
0.050460,44.000000
0.050560,69.000000
0.050660,45.000000
0.050760,51.000000
0.050860,49.000000
0.050960,41.000000
0.051060,51.000000
0.051160,50.000000
0.051260,48.000000
0.051360,56.000000
0.051460,46.000000
0.051560,63.000000
0.051660,45.000000
0.051760,51.000000
0.051860,49.000000
0.051960,53.000000
0.052060,54.000000
0.052160,57.000000
0.052260,47.000000
0.052360,27.000000
0.052460,39.000000
0.052560,46.000000
0.052660,41.000000
0.052760,52.000000
0.052860,50.000000
0.052960,45.000000
0.053060,54.000000
0.053160,43.000000
0.053260,36.000000
0.053360,47.000000
0.053460,34.000000
0.053560,53.000000
0.053660,30.000000
0.053760,60.000000
0.053860,44.000000
0.053960,45.000000
0.054060,35.000000
0.054160,45.000000
0.054260,44.000000
0.054360,47.000000
0.054460,53.000000
0.054560,45.000000
0.054660,41.000000
0.054760,47.000000
0.054860,47.000000
0.054960,54.000000
0.055060,44.000000
0.055160,40.000000
0.055260,36.000000
0.055360,32.000000
0.055460,39.000000
0.055560,32.000000
0.055660,34.000000
0.055760,31.000000
0.055860,35.000000
0.055960,39.000000
0.056060,28.000000
0.056160,37.000000
0.056260,32.000000
0.056360,36.000000
0.056460,35.000000
0.056560,32.000000
0.056660,37.000000
0.056760,38.000000
0.056860,37.000000
0.056960,45.000000
0.057060,30.000000
0.057160,32.000000
0.057260,39.000000
0.057360,29.000000
0.057460,30.000000
0.057560,37.000000
0.057660,39.000000
0.057760,39.000000
0.057860,33.000000
0.057960,45.000000
0.058060,32.000000
0.058160,29.000000
0.058260,37.000000
0.058360,47.000000
0.058460,45.000000
0.058560,40.000000
0.058660,30.000000
0.058760,39.000000
0.058860,36.000000
0.058960,31.000000
0.059060,37.000000
0.059160,35.000000
0.059260,27.000000
0.059360,36.000000
0.059460,35.000000
0.059560,38.000000
0.059660,42.000000
0.059760,36.000000
0.059860,23.000000
0.059960,35.000000
0.060060,33.000000
0.060160,34.000000
0.060260,21.000000
0.060360,33.000000
0.060460,37.000000
0.060560,31.000000
0.060660,33.000000
0.060760,36.000000
0.060860,26.000000
0.060960,28.000000
0.061060,28.000000
0.061160,32.000000
0.061260,19.000000
0.061360,32.000000
0.061460,33.000000
0.061560,22.000000
0.061660,33.000000
0.061760,27.000000
0.061860,28.000000
0.061960,31.000000
0.062060,26.000000
0.062160,22.000000
0.062260,28.000000
0.062360,32.000000
0.062460,33.000000
0.062560,29.000000
0.062660,23.000000
0.062760,30.000000
0.062860,28.000000
0.062960,19.000000
0.063060,27.000000
0.063160,35.000000
0.063260,32.000000
0.063360,39.000000
0.063460,22.000000
0.063560,29.000000
0.063660,28.000000
0.063760,18.000000
0.063860,16.000000
0.063960,32.000000
0.064060,16.000000
0.064160,25.000000
0.064260,25.000000
0.064360,22.000000
0.064460,32.000000
0.064560,21.000000
0.064660,18.000000
0.064760,17.000000
0.064860,35.000000
0.064960,23.000000
0.065060,20.000000
0.065160,22.000000
0.065260,23.000000
0.065360,33.000000
0.065460,30.000000
0.065560,24.000000
0.065660,15.000000
0.065760,21.000000
0.065860,29.000000
0.065960,19.000000
0.066060,15.000000
0.066160,22.000000
0.066260,17.000000
0.066360,22.000000
0.066460,23.000000
0.066560,21.000000
0.066660,21.000000
0.066760,20.000000
0.066860,20.000000
0.066960,23.000000
0.067060,20.000000
0.067160,19.000000
0.067260,12.000000
0.067360,21.000000
0.067460,19.000000
0.067560,18.000000
0.067660,19.000000
0.067760,19.000000
0.067860,19.000000
0.067960,21.000000
0.068060,22.000000
0.068160,20.000000
0.068260,21.000000
0.068360,22.000000
0.068460,16.000000
0.068560,21.000000
0.068660,19.000000
0.068760,21.000000
0.068860,24.000000
0.068960,14.000000
0.069060,22.000000
0.069160,16.000000
0.069260,17.000000
0.069360,15.000000
0.069460,14.000000
0.069560,16.000000
0.069660,19.000000
0.069760,15.000000
0.069860,20.000000
0.069960,27.000000
0.070060,22.000000
0.070160,15.000000
0.070260,16.000000
0.070360,16.000000
0.070460,27.000000
0.070560,26.000000
0.070660,22.000000
0.070760,12.000000
0.070860,22.000000
0.070960,12.000000
0.071060,12.000000
0.071160,25.000000
0.071260,19.000000
0.071360,14.000000
0.071460,22.000000
0.071560,22.000000
0.071660,26.000000
0.071760,19.000000
0.071860,17.000000
0.071960,14.000000
0.072060,11.000000
0.072160,24.000000
0.072260,21.000000
0.072360,15.000000
0.072460,15.000000
0.072560,10.000000
0.072660,20.000000
0.072760,13.000000
0.072860,13.000000
0.072960,10.000000
0.073060,12.000000
0.073160,18.000000
0.073260,12.000000
0.073360,18.000000
0.073460,17.000000
0.073560,10.000000
0.073660,16.000000
0.073760,14.000000
0.073860,8.000000
0.073960,7.000000
0.074060,12.000000
0.074160,9.000000
0.074260,14.000000
0.074360,16.000000
0.074460,17.000000
0.074560,20.000000
0.074660,11.000000
0.074760,17.000000
0.074860,17.000000
0.074960,10.000000
0.075060,19.000000
0.075160,17.000000
0.075260,8.000000
0.075360,14.000000
0.075460,16.000000
0.075560,20.000000
0.075660,15.000000
0.075760,13.000000
0.075860,14.000000
0.075960,15.000000
0.076060,10.000000
0.076160,12.000000
0.076260,6.000000
0.076360,8.000000
0.076460,21.000000
0.076560,8.000000
0.076660,15.000000
0.076760,10.000000
0.076860,14.000000
0.076960,14.000000
0.077060,10.000000
0.077160,17.000000
0.077260,12.000000
0.077360,16.000000
0.077460,9.000000
0.077560,15.000000
0.077660,16.000000
0.077760,9.000000
0.077860,11.000000
0.077960,11.000000
0.078060,8.000000
0.078160,13.000000
0.078260,11.000000
0.078360,16.000000
0.078460,15.000000
0.078560,14.000000
0.078660,16.000000
0.078760,10.000000
0.078860,14.000000
0.078960,12.000000
0.079060,11.000000
0.079160,13.000000
0.079260,19.000000
0.079360,11.000000
0.079460,11.000000
0.079560,9.000000
0.079660,15.000000
0.079760,8.000000
0.079860,11.000000
0.079960,7.000000
