total KP 
5116
bin time[s]
0.0001
time[s],counts
0.592620,8.000000
0.592720,5.000000
0.592820,7.000000
0.592920,9.000000
0.593020,10.000000
0.593120,12.000000
0.593220,13.000000
0.593320,9.000000
0.593420,11.000000
0.593520,17.000000
0.593620,9.000000
0.593720,6.000000
0.593820,10.000000
0.593920,14.000000
0.594020,10.000000
0.594120,9.000000
0.594220,7.000000
0.594320,7.000000
0.594420,9.000000
0.594520,7.000000
0.594620,8.000000
0.594720,12.000000
0.594820,10.000000
0.594920,7.000000
0.595020,10.000000
0.595120,7.000000
0.595220,8.000000
0.595320,9.000000
0.595420,5.000000
0.595520,14.000000
0.595620,8.000000
0.595720,8.000000
0.595820,12.000000
0.595920,8.000000
0.596020,6.000000
0.596120,3.000000
0.596220,8.000000
0.596320,10.000000
0.596420,6.000000
0.596520,4.000000
0.596620,9.000000
0.596720,5.000000
0.596820,6.000000
0.596920,11.000000
0.597020,4.000000
0.597120,4.000000
0.597220,10.000000
0.597320,7.000000
0.597420,10.000000
0.597520,5.000000
0.597620,7.000000
0.597720,4.000000
0.597820,11.000000
0.597920,7.000000
0.598020,5.000000
0.598120,7.000000
0.598220,8.000000
0.598320,7.000000
0.598420,6.000000
0.598520,6.000000
0.598620,6.000000
0.598720,6.000000
0.598820,8.000000
0.598920,6.000000
0.599020,11.000000
0.599120,5.000000
0.599220,13.000000
0.599320,8.000000
0.599420,4.000000
0.599520,15.000000
0.599620,7.000000
0.599720,8.000000
0.599820,7.000000
0.599920,0.000000
0.600020,19.000000
0.600120,1.000000
0.600220,14.000000
0.600320,9.000000
0.600420,8.000000
0.600520,7.000000
0.600620,4.000000
0.600720,7.000000
0.600820,8.000000
0.600920,5.000000
0.601020,7.000000
0.601120,6.000000
0.601220,5.000000
0.601320,7.000000
0.601420,8.000000
0.601520,5.000000
0.601620,2.000000
0.601720,3.000000
0.601820,6.000000
0.601920,12.000000
0.602020,11.000000
0.602120,7.000000
0.602220,4.000000
0.602320,4.000000
0.602420,11.000000
0.602520,3.000000
0.602620,1.000000
0.602720,3.000000
0.602820,7.000000
0.602920,2.000000
0.603020,2.000000
0.603120,8.000000
0.603220,5.000000
0.603320,4.000000
0.603420,7.000000
0.603520,5.000000
0.603620,4.000000
0.603720,1.000000
0.603820,5.000000
0.603920,3.000000
0.604020,4.000000
0.604120,3.000000
0.604220,2.000000
0.604320,2.000000
0.604420,2.000000
0.604520,6.000000
0.604620,8.000000
0.604720,5.000000
0.604820,1.000000
0.604920,1.000000
0.605020,5.000000
0.605120,5.000000
0.605220,5.000000
0.605320,4.000000
0.605420,2.000000
0.605520,2.000000
0.605620,3.000000
0.605720,3.000000
0.605820,1.000000
0.605920,1.000000
0.606020,1.000000
0.606120,1.000000
0.606220,1.000000
0.606320,4.000000
0.606420,2.000000
0.606520,5.000000
0.606620,2.000000
0.606720,2.000000
0.606820,3.000000
0.606920,3.000000
0.607020,1.000000
0.607120,2.000000
0.607220,3.000000
0.607320,5.000000
0.607420,4.000000
0.607520,4.000000
0.607620,4.000000
0.607720,1.000000
0.607820,0.000000
0.607920,2.000000
0.608020,3.000000
0.608120,0.000000
0.608220,4.000000
0.608320,1.000000
0.608420,2.000000
0.608520,3.000000
0.608620,2.000000
0.608720,3.000000
0.608820,4.000000
0.608920,3.000000
0.609020,2.000000
0.609120,2.000000
0.609220,2.000000
0.609320,1.000000
0.609420,0.000000
0.609520,2.000000
0.609620,1.000000
0.609720,1.000000
0.609820,1.000000
0.609920,1.000000
0.610020,2.000000
0.610120,1.000000
0.610220,1.000000
0.610320,1.000000
0.610420,4.000000
0.610520,6.000000
0.610620,1.000000
0.610720,0.000000
0.610820,0.000000
0.610920,3.000000
0.611020,1.000000
0.611120,1.000000
0.611220,4.000000
0.611320,1.000000
0.611420,0.000000
0.611520,0.000000
0.611620,1.000000
0.611720,1.000000
0.611820,0.000000
0.611920,2.000000
0.612020,0.000000
0.612120,2.000000
0.612220,0.000000
0.612320,0.000000
0.612420,0.000000
0.612520,0.000000
0.612620,0.000000
0.612720,2.000000
0.612820,1.000000
0.612920,2.000000
0.613020,0.000000
0.613120,0.000000
0.613220,0.000000
0.613320,0.000000
0.613420,1.000000
0.613520,0.000000
0.613620,0.000000
0.613720,0.000000
0.613820,1.000000
0.613920,1.000000
0.614020,1.000000
0.614120,0.000000
0.614220,0.000000
0.614320,0.000000
0.614420,0.000000
0.614520,1.000000
